actions,category,drugbank_id,known_action,organism,uniprot_id
antagonist,target,DB00363,no,Humans,P18825
antagonist,target,DB00363,no,Humans,P11229
antagonist,target,DB00363,no,Humans,P08172
antagonist,target,DB00363,no,Humans,P20309
antagonist,target,DB00363,no,Humans,P08173
antagonist,target,DB00363,no,Humans,P08912
unknown,target,DB00363,unknown,Humans,Q9NYX4
,target,DB00363,unknown,Humans,P09211
substrate|inhibitor,enzyme,DB00363,unknown,Humans,P05177
substrate|inhibitor,enzyme,DB00363,unknown,Humans,P10635
substrate,enzyme,DB00363,unknown,Humans,P11712
substrate|inhibitor|inducer,enzyme,DB00363,unknown,Humans,P08684
substrate|inhibitor,enzyme,DB00363,unknown,Humans,P33261
substrate,enzyme,DB00363,unknown,Humans,P11509
substrate,enzyme,DB00363,unknown,Humans,P10632
substrate,enzyme,DB00363,unknown,Humans,P31513
substrate,enzyme,DB00363,unknown,Humans,P22310
inducer,enzyme,DB00363,unknown,Humans,P04798
substrate,transporter,DB00363,unknown,Humans,P08183
inhibitor,target,DB00364,yes,Humans,P0DJD9
agonist|inducer,target,DB00364,yes,Humans,P09038
inducer,target,DB00364,yes,Humans,P01133
inhibitor,target,DB00365,yes,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),P43700
inhibitor,target,DB00365,yes,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),P43702
substrate|inhibitor,enzyme,DB00365,unknown,Humans,P05177
substrate,enzyme,DB00365,unknown,Humans,P08684
substrate|inhibitor,transporter,DB00365,unknown,Humans,P08183
substrate,transporter,DB00365,unknown,Humans,P33527
substrate,transporter,DB00365,unknown,Humans,Q4U2R8
inhibitor,transporter,DB00365,unknown,Humans,O15244
inhibitor,transporter,DB00365,unknown,Humans,O76082
inhibitor,transporter,DB00365,unknown,Humans,Q92887
antagonist,target,DB00366,yes,Humans,P35367
antagonist,target,DB00366,unknown,Humans,P11229
,target,DB00366,unknown,Humans,Q14994
inducer,enzyme,DB00366,unknown,Humans,Q14097
modulator,target,DB00367,yes,Humans,P06401
inhibitor,target,DB00367,yes,Humans,P18405
other/unknown,target,DB00367,yes,Humans,P03372
binder,target,DB00367,unknown,Humans,P10275
inhibitor|binder,target,DB00367,unknown,Humans,P04278
binder,target,DB00367,unknown,Humans,P04150
substrate,enzyme,DB00367,unknown,Humans,P08684
substrate,enzyme,DB00367,unknown,Humans,P20815
agonist,target,DB00368,yes,Humans,P35348
agonist,target,DB00368,yes,Humans,P35368
agonist,target,DB00368,yes,Humans,P25100
agonist,target,DB00368,yes,Humans,P08913
agonist,target,DB00368,yes,Humans,P18089
agonist,target,DB00368,yes,Humans,P18825
agonist,target,DB00368,yes,Humans,P08588
agonist,target,DB00368,yes,Humans,P07550
agonist,target,DB00368,yes,Humans,P13945
inhibitor,target,DB00368,no,Humans,P00439
binder,target,DB00368,unknown,Humans,Q05940
binder,target,DB00368,unknown,Humans,P54219
substrate,transporter,DB00368,unknown,Humans,P23975
substrate|inhibitor,transporter,DB00368,unknown,Humans,O15244
substrate|inhibitor,transporter,DB00368,unknown,Humans,O75751
inhibitor,transporter,DB00368,unknown,Humans,O76082
substrate,transporter,DB00368,unknown,Humans,O15245
substrate,transporter,DB00368,unknown,Humans,Q01860
inhibitor,target,DB00369,yes,HHV-5,P08546
inhibitor,enzyme,DB00369,unknown,Humans,P19971
substrate|inhibitor,transporter,DB00369,unknown,Humans,Q4U2R8
antagonist,target,DB00370,yes,Humans,P28223
antagonist,target,DB00370,yes,Humans,Q9UE69
antagonist,target,DB00370,yes,Humans,P08913
antagonist,target,DB00370,unknown,Humans,P28335
agonist,target,DB00370,unknown,Humans,P41145
antagonist,target,DB00370,no,Humans,P35367
substrate|inhibitor,enzyme,DB00370,unknown,Humans,P08684
substrate,enzyme,DB00370,unknown,Humans,P10635
substrate,enzyme,DB00370,unknown,Humans,P05177
substrate|inhibitor,transporter,DB00370,unknown,Humans,P31645
agonist,target,DB00371,yes,Humans,P14867
agonist,target,DB00371,yes,Humans,P47869
agonist,target,DB00371,yes,Humans,P34903
agonist,target,DB00371,yes,Humans,P48169
agonist,target,DB00371,yes,Humans,P31644
agonist,target,DB00371,yes,Humans,Q16445
antagonist,target,DB00372,unknown,Humans,P14416
antagonist,target,DB00372,unknown,Humans,P21728
antagonist,target,DB00372,unknown,Humans,P21917
antagonist,target,DB00373,yes,Humans,P08588
antagonist,target,DB00373,yes,Humans,P07550
,target,DB00373,unknown,Enterobacteria phage T4,P00720
substrate,enzyme,DB00373,unknown,Humans,P10635
substrate,enzyme,DB00373,unknown,Humans,P33261
substrate,transporter,DB00373,unknown,Humans,P08183
agonist,target,DB00374,yes,Humans,P43119
agonist,target,DB00374,yes,Humans,Q03181
agonist,target,DB00374,yes,Humans,Q9H244
substrate,enzyme,DB00374,unknown,Humans,P11712
antagonist,target,DB00376,yes,Humans,P11229
antagonist,target,DB00376,unknown,Humans,P08172
antagonist,target,DB00376,unknown,Humans,P20309
antagonist,target,DB00376,unknown,Humans,P08173
antagonist,target,DB00376,unknown,Humans,P08912
antagonist,target,DB00377,yes,Humans,P46098
substrate,enzyme,DB00377,unknown,Humans,P10635
substrate,enzyme,DB00377,unknown,Humans,P08684
substrate,enzyme,DB00377,unknown,Humans,P05177
agonist,target,DB00378,yes,Humans,P06401
substrate,enzyme,DB00378,no,Humans,P08684
inhibitor,target,DB00379,yes,Humans,Q14524
agonist,target,DB00379,unknown,Humans,P35869
substrate|inhibitor,enzyme,DB00379,unknown,Humans,P05177
substrate,enzyme,DB00379,unknown,Humans,P10635
substrate,enzyme,DB00379,unknown,Humans,P20813
substrate,enzyme,DB00379,unknown,Humans,P05181
substrate,enzyme,DB00379,unknown,Humans,P08684
inhibitor,target,DB00380,yes,Humans,P11388
,target,DB00380,unknown,Humans,Q02880
inhibitor,target,DB00381,yes,Humans,Q13936
inhibitor,target,DB00381,unknown,Humans,Q00975
inhibitor,target,DB00381,unknown,Humans,Q02641
inhibitor,target,DB00381,unknown,Humans,Q8IZS8
inhibitor,target,DB00381,unknown,Humans,P00915
inhibitor,target,DB00381,unknown,Humans,P17405
inhibitor,target,DB00381,yes,Humans,Q9P0X4
substrate,enzyme,DB00381,unknown,Humans,P08684
inhibitor,enzyme,DB00381,unknown,Humans,P04798
substrate|inhibitor,enzyme,DB00381,unknown,Humans,P20813
substrate|inhibitor,enzyme,DB00381,unknown,Humans,P20815
inhibitor,enzyme,DB00381,unknown,Humans,P10632
inhibitor,enzyme,DB00381,unknown,Humans,P10635
substrate|inhibitor,transporter,DB00381,unknown,Humans,P08183
inhibitor,target,DB00382,yes,Humans,P22303
inhibitor,target,DB00382,yes,Humans,P06276
,target,DB00382,unknown,Humans,P23141
substrate,enzyme,DB00382,unknown,Humans,P05177
substrate,transporter,DB00382,unknown,Humans,P08183
antagonist,target,DB00383,yes,Humans,P20309
antagonist,target,DB00383,yes,Humans,P11229
antagonist,target,DB00383,yes,Humans,P08172
inhibitor,target,DB00384,yes,Humans,P51170
inhibitor,target,DB00384,yes,Humans,P37088
inhibitor,target,DB00384,yes,Humans,P51168
inhibitor,target,DB00384,unknown,Humans,P51172
substrate,enzyme,DB00384,unknown,Humans,P05177
inhibitor,target,DB00385,yes,Humans,P11388
antagonist,target,DB00387,yes,Humans,P11229
antagonist,target,DB00387,yes,Humans,P08172
antagonist,target,DB00387,yes,Humans,P08173
antagonist,target,DB00387,yes,Humans,P20309
agonist,target,DB00388,yes,Humans,P35348
agonist,target,DB00388,yes,Humans,P35368
agonist,target,DB00388,yes,Humans,P25100
substrate,enzyme,DB00388,unknown,Humans,P21397
substrate,enzyme,DB00388,unknown,Humans,P27338
substrate,enzyme,DB00388,unknown,Humans,P0DMM9
inducer,enzyme,DB00388,unknown,Humans,P05177
inhibitor,target,DB00389,yes,Humans,P07202
inhibitor,enzyme,DB00389,unknown,Humans,P11511
inhibitor,target,DB00390,yes,Humans,P05023
inhibitor,enzyme,DB00390,unknown,Humans,P05108
substrate|inhibitor|inducer,transporter,DB00390,unknown,Humans,P08183
substrate,transporter,DB00390,unknown,Humans,Q6ZQN7
substrate,transporter,DB00390,unknown,Humans,O95342
substrate,transporter,DB00390,unknown,Humans,P46721
substrate,transporter,DB00390,unknown,Humans,Q86UW1
substrate,transporter,DB00390,unknown,Humans,Q86UW2
substrate|inhibitor,transporter,DB00390,unknown,Humans,Q9Y6L6
antagonist,target,DB00391,yes,Humans,P14416
antagonist,target,DB00391,unknown,Humans,P35462
inhibitor,target,DB00391,unknown,Humans,P00918
inhibitor,target,DB00391,unknown,Humans,P07451
inhibitor,enzyme,DB00391,unknown,Humans,P06276
antagonist,target,DB00392,yes,Humans,P11229
antagonist,target,DB00392,yes,Humans,Q8TCU5
antagonist,target,DB00392,unknown,Humans,P08172
inhibitor,enzyme,DB00392,unknown,Humans,P06276
inhibitor,target,DB00393,yes,Humans,Q13936
inhibitor,target,DB00393,yes,Humans,Q01668
inhibitor,target,DB00393,yes,Humans,O60840
inhibitor,target,DB00393,yes,Humans,Q13698
inhibitor,target,DB00393,yes,Humans,Q02641
inhibitor,target,DB00393,yes,Humans,Q08289
inhibitor,target,DB00393,yes,Humans,P54284
inhibitor,target,DB00393,yes,Humans,O00305
antagonist,target,DB00393,unknown,Humans,P08235
agonist,target,DB00393,unknown,Humans,P35869
substrate,enzyme,DB00393,unknown,Humans,P08684
agonist,target,DB00394,yes,Humans,P04150
inducer,enzyme,DB00394,unknown,Humans,P20815
substrate|inducer,enzyme,DB00394,no,Humans,P08684
binder,carrier,DB00394,unknown,Humans,P08185
substrate|inducer,transporter,DB00394,unknown,Humans,P08183
inhibitor,transporter,DB00394,unknown,Humans,Q9UNQ0
inhibitor,transporter,DB00394,unknown,Humans,Q9Y6L6
inhibitor,transporter,DB00394,unknown,Humans,Q9NPD5
activator|modulator,target,DB00395,unknown,Humans,P14867
modulator,target,DB00395,unknown,Humans,P47870
,target,DB00395,unknown,Humans,P18507
modulator,target,DB00395,unknown,Humans,P31644
modulator,target,DB00395,unknown,Humans,P34903
substrate,enzyme,DB00395,unknown,Humans,P33261
agonist,target,DB00396,yes,Humans,P06401
agonist|inhibitor|downregulator,target,DB00396,unknown,Humans,P03372
antagonist|agonist,target,DB00396,yes,Humans,P08235
substrate|inhibitor,target,DB00396,unknown,Humans,P05093
activator|potentiator,target,DB00396,unknown,Humans,P41145
binder,target,DB00396,unknown,Humans,P02763
partial agonist,target,DB00396,unknown,Humans,P04150
agonist|potentiator,target,DB00396,unknown,Humans,P10275
binder|potentiator,target,DB00396,unknown,Humans,P04278
agonist|downregulator,target,DB00396,unknown,Humans,Q92731
substrate,enzyme,DB00396,unknown,Humans,P20815
substrate|inhibitor,enzyme,DB00396,unknown,Humans,P11712
substrate|inhibitor,enzyme,DB00396,unknown,Humans,P24462
substrate|inhibitor,enzyme,DB00396,unknown,Humans,P33261
substrate|inducer,enzyme,DB00396,unknown,Humans,P08684
inhibitor,enzyme,DB00396,unknown,Humans,P05093
substrate,enzyme,DB00396,unknown,Humans,P04798
substrate,enzyme,DB00396,unknown,Humans,Q16678
inducer,enzyme,DB00396,unknown,Humans,P11509
substrate,enzyme,DB00396,unknown,Humans,P10635
substrate|inhibitor|inducer,transporter,DB00396,unknown,Humans,P08183
inhibitor,transporter,DB00396,unknown,Humans,O15244
inhibitor,transporter,DB00396,unknown,Humans,O15245
inhibitor,transporter,DB00396,unknown,Humans,O75751
inhibitor,transporter,DB00396,unknown,Humans,O95342
inhibitor,transporter,DB00396,unknown,Humans,P33527
inhibitor,transporter,DB00396,unknown,Humans,Q14973
inhibitor,transporter,DB00396,unknown,Humans,Q9Y6L6
inhibitor|inducer,transporter,DB00396,unknown,Humans,Q9UNQ0
inducer,transporter,DB00396,unknown,Humans,Q9NPD5
partial agonist,target,DB00397,unknown,Humans,P21728
agonist,target,DB00397,unknown,Humans,P08588
agonist,target,DB00397,unknown,Humans,P07550
inhibitor,enzyme,DB00397,unknown,Humans,P21397
inhibitor,target,DB00398,yes,Humans,P15056
inhibitor,target,DB00398,yes,Humans,P04049
antagonist,target,DB00398,yes,Humans,P35916
antagonist,target,DB00398,yes,Humans,P35968
antagonist,target,DB00398,yes,Humans,P36888
antagonist,target,DB00398,yes,Humans,P09619
antagonist,target,DB00398,yes,Humans,P10721
inhibitor,target,DB00398,yes,Humans,P11362
inhibitor,target,DB00398,yes,Humans,P07949
inhibitor,target,DB00398,yes,Humans,P17948
inhibitor,enzyme,DB00398,unknown,Humans,P11712
substrate,enzyme,DB00398,unknown,Humans,P20815
substrate,enzyme,DB00398,unknown,Humans,P24462
substrate|inhibitor,enzyme,DB00398,unknown,Humans,P08684
inhibitor,enzyme,DB00398,unknown,Humans,P20813
substrate|inhibitor,enzyme,DB00398,unknown,Humans,P10632
substrate,enzyme,DB00398,unknown,Humans,P05177
inhibitor,enzyme,DB00398,unknown,Humans,P33261
inhibitor,enzyme,DB00398,unknown,Humans,P10635
substrate|inhibitor,enzyme,DB00398,unknown,Humans,O60656
inhibitor,enzyme,DB00398,unknown,Humans,P22309
substrate|inhibitor,transporter,DB00398,unknown,Humans,Q9UNQ0
inhibitor,transporter,DB00398,unknown,Humans,O15439
inhibitor,transporter,DB00398,unknown,Humans,Q92887
substrate|inhibitor,transporter,DB00398,unknown,Humans,P08183
substrate,transporter,DB00398,unknown,Humans,Q15311
inhibitor,transporter,DB00398,unknown,Humans,Q9Y6L6
inhibitor,target,DB00399,yes,Humans,P14324
inhibitor,target,DB00399,yes,Humans,O95749
substrate,transporter,DB00399,unknown,Humans,P33527
inhibitor,target,DB00400,yes,Yeast,P10875
inhibitor,target,DB00400,yes,Yeast,P87066
other/unknown,target,DB00400,unknown,Humans,Q99456
inducer,enzyme,DB00400,unknown,Humans,P05177
inducer,enzyme,DB00400,unknown,Humans,P08684
inhibitor,target,DB00401,yes,Humans,Q13936
inhibitor,target,DB00401,yes,Humans,P54289
inhibitor,target,DB00401,yes,Humans,Q08289
inhibitor,target,DB00401,yes,Humans,Q01668
inhibitor,target,DB00401,yes,Humans,Q13698
substrate,enzyme,DB00401,unknown,Humans,P08684
substrate,enzyme,DB00401,unknown,Humans,P20815
substrate,enzyme,DB00401,unknown,Humans,P24462
inhibitor,transporter,DB00401,unknown,Humans,P08183
potentiator,target,DB00402,yes,Humans,P14867
agonist,target,DB00402,unknown,Humans,P47869
agonist,target,DB00402,unknown,Humans,P34903
agonist,target,DB00402,unknown,Humans,P31644
substrate,enzyme,DB00402,unknown,Humans,P08684
substrate,enzyme,DB00402,unknown,Humans,P10632
inducer,target,DB00403,yes,Humans,P32238
ligand,target,DB00404,unknown,Humans,P14867
ligand,target,DB00404,unknown,Humans,Q16445
ligand,target,DB00404,unknown,Humans,P30536
ligand,target,DB00404,unknown,Humans,P34903
ligand,target,DB00404,unknown,Humans,P48169
ligand,target,DB00404,unknown,Humans,P31644
ligand,target,DB00404,unknown,Humans,P47869
substrate,enzyme,DB00404,unknown,Humans,P08684
substrate,enzyme,DB00404,unknown,Humans,P24462
substrate,enzyme,DB00404,unknown,Humans,P20815
substrate,enzyme,DB00404,unknown,Humans,P11712
binder,carrier,DB00404,unknown,Humans,P02768
antagonist,target,DB00405,yes,Humans,P35367
,transporter,DB00406,unknown,Humans,O15245
potentiator,target,DB00407,yes,Humans,P01008
agonist,target,DB00407,yes,Humans,P05546
antagonist,target,DB00408,yes,Humans,P14416
antagonist,target,DB00408,unknown,Humans,P21728
antagonist,target,DB00408,yes,Humans,P28223
antagonist,target,DB00408,unknown,Humans,P28335
binder,target,DB00408,unknown,Humans,P08908
binder,target,DB00408,unknown,Humans,P28222
binder,target,DB00408,unknown,Humans,P28221
binder,target,DB00408,unknown,Humans,P28566
binder,target,DB00408,unknown,Humans,P46098
binder,target,DB00408,unknown,Humans,P47898
binder,target,DB00408,unknown,Humans,P50406
binder,target,DB00408,unknown,Humans,P34969
binder,target,DB00408,unknown,Humans,P35348
binder,target,DB00408,unknown,Humans,P35368
binder,target,DB00408,unknown,Humans,P08913
binder,target,DB00408,unknown,Humans,P18089
binder,target,DB00408,unknown,Humans,P18825
binder,target,DB00408,unknown,Humans,P08588
binder,target,DB00408,unknown,Humans,P11229
binder,target,DB00408,unknown,Humans,P08172
binder,target,DB00408,unknown,Humans,P20309
binder,target,DB00408,unknown,Humans,P08173
binder,target,DB00408,unknown,Humans,P08912
binder,target,DB00408,unknown,Humans,P35462
binder,target,DB00408,unknown,Humans,P21917
binder,target,DB00408,unknown,Humans,P21918
binder,target,DB00408,unknown,Humans,P35367
binder,target,DB00408,unknown,Humans,P25021
binder,target,DB00408,unknown,Humans,Q9H3N8
binder,target,DB00408,unknown,Humans,P31645
binder,target,DB00408,unknown,Humans,P23975
binder,target,DB00408,unknown,Humans,Q01959
antagonist,target,DB00409,yes,Humans,P14416
antagonist,target,DB00409,unknown,Humans,P21917
antagonist,target,DB00409,unknown,Humans,P35462
other/unknown,target,DB00409,unknown,Humans,P28223
antagonist,target,DB00409,unknown,Humans,Q99720
substrate,enzyme,DB00409,unknown,Humans,P10635
inhibitor,target,DB00410,yes,Staphylococcus aureus,P41972
agonist,target,DB00411,yes,Humans,P11229
agonist,target,DB00411,yes,Humans,P08172
agonist,target,DB00411,yes,Humans,Q15822
,target,DB00411,unknown,Humans,P22303
,target,DB00411,unknown,Humans,P20309
,target,DB00411,unknown,Humans,P08173
inducer,enzyme,DB00411,unknown,Humans,P47712
agonist,target,DB00412,yes,Humans,P37231
inhibitor,target,DB00412,unknown,Humans,O60488
,target,DB00412,unknown,Humans,Q07869
,target,DB00412,unknown,Humans,Q03181
,target,DB00412,unknown,Humans,P19793
,target,DB00412,unknown,Humans,P28702
,target,DB00412,unknown,Humans,P48443
substrate|inhibitor,enzyme,DB00412,unknown,Humans,P10632
substrate,enzyme,DB00412,unknown,Humans,P11712
substrate,enzyme,DB00412,unknown,Humans,P23219
inhibitor,enzyme,DB00412,unknown,Humans,P05177
inhibitor,enzyme,DB00412,unknown,Humans,P11509
inhibitor,enzyme,DB00412,unknown,Humans,P10635
substrate,enzyme,DB00412,no,Humans,P08684
substrate,carrier,DB00412,unknown,Humans,P02768
inhibitor,transporter,DB00412,unknown,Humans,Q9Y6L6
substrate,transporter,DB00412,no,Humans,O95342
agonist,target,DB00413,yes,Humans,P35462
agonist,target,DB00413,yes,Humans,P14416
agonist,target,DB00413,yes,Humans,P21917
agonist,target,DB00413,unknown,Humans,P08908
agonist,target,DB00413,unknown,Humans,P08913
substrate,transporter,DB00413,unknown,Humans,O15244
substrate,transporter,DB00413,unknown,Humans,O15245
,transporter,DB00413,unknown,Humans,O75751
inhibitor,target,DB00414,yes,Humans,P48048
substrate,enzyme,DB00414,unknown,Humans,P16152
substrate,enzyme,DB00414,unknown,Humans,P11712
,carrier,DB00414,unknown,Humans,P02768
inhibitor,target,DB00415,yes,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),Q8DNB6
inhibitor,target,DB00415,yes,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),Q7CRA4
inhibitor,target,DB00415,yes,Streptococcus pneumoniae,Q75Y35
inhibitor,target,DB00415,yes,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),Q8DR59
inhibitor,target,DB00415,yes,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),P0A3M6
,target,DB00415,unknown,Humans,P46059
,target,DB00415,unknown,Humans,Q16348
,target,DB00415,unknown,Humans,Q02763
other/unknown,carrier,DB00415,no,Humans,P02768
inhibitor,transporter,DB00415,unknown,Humans,O76082
inhibitor,transporter,DB00415,unknown,Humans,P46059
inhibitor,transporter,DB00415,unknown,Humans,Q16348
,transporter,DB00415,unknown,Humans,P53985
antagonist,target,DB00416,yes,Humans,Q15822
,target,DB00417,yes,Clostridium perfringens (strain 13 / Type A),Q8XJ01
inhibitor,target,DB00417,yes,Staphylococcus aureus,Q53707
,target,DB00417,unknown,Escherichia coli (strain K12),P24228
,target,DB00417,unknown,Lysinibacillus sphaericus,P12256
,target,DB00417,unknown,Humans,P46059
potentiator,target,DB00418,yes,Humans,P14867
potentiator,target,DB00418,yes,Humans,P47869
potentiator,target,DB00418,yes,Humans,P34903
potentiator,target,DB00418,yes,Humans,P48169
potentiator,target,DB00418,yes,Humans,P31644
potentiator,target,DB00418,yes,Humans,Q16445
antagonist,target,DB00418,unknown,Humans,P43681
antagonist,target,DB00418,unknown,Humans,P36544
antagonist,target,DB00418,unknown,Humans,P42262
antagonist,target,DB00418,unknown,Humans,Q13002
inducer,enzyme,DB00418,unknown,Humans,P11712
inducer,enzyme,DB00418,unknown,Humans,P10632
inducer,enzyme,DB00418,unknown,Humans,P05177
