drugbank_id	clinicaltrials_id
DB01116	TRIMETHAPHAN CAMSYLATE
DB01117	566C80
DB01117	ATOVAQUONE
DB01117	MEPRON
DB01118	AMIODARONE
DB01118	AMIODARONE HYDROCHLORIDE
DB01118	CORDARONE
DB01118	L-3428
DB01118	NEXTERONE
DB01118	PACERONE
DB01118	SKF 33134-A
DB01118	SKF-33134-A
DB01119	DIAZOXIDE
DB01119	HYPERSTAT
DB01119	PROGLYCEM
DB01119	SRG 95213
DB01119	SRG-95213
DB01120	DIAMICRON
DB01120	GLICLAZIDE
DB01120	S-1702
DB01120	S-852
DB01123	ACRIFLAVINE HYDROCHLORIDE
DB01123	ACRIFLAVINIUM CHLORIDE
DB01123	EUFLAVINE
DB01123	PROFLAVINE
DB01124	TOLBUTAMIDE
DB01126	AVODART
DB01126	DUASTRIDE
DB01126	DUTASTERIDE
DB01126	GG-745
DB01126	GI 198745
DB01126	GI-198745
DB01127	ECONAZOLE
DB01127	ECONAZOLE NITRATE
DB01127	R 14,827
DB01127	R-14827
DB01127	SPECTAZOLE
DB01128	BICALUTAMIDE
DB01128	CASODEX
DB01128	ICI 176,334
DB01128	ICI-176334
DB01128	ICI176,334-1
DB01129	ACIPHEX
DB01129	DEXRABEPRAZOLE
DB01129	E3810
DB01129	IDIAZOLE
DB01129	LY307640
DB01129	PARIET
DB01129	RABEPRAZOLE
DB01129	RABEPRAZOLE SODIUM
DB01130	DERMATOP
DB01130	HOE 777
DB01130	HOE-777
DB01130	LAS-189961
DB01130	LAS189961
DB01130	PREDNICARBATE
DB01131	CHLORGUANIDE
DB01131	CHLORGUANIDE HYDROCHLORIDE
DB01131	CHLOROGUANIDE
DB01131	CHLOROGUANIDE HYDROCHLORIDE
DB01131	CHLOROQUANIL
DB01131	PALUDRINE
DB01131	PROGUANIL
DB01131	PROGUANIL HYDROCHLORIDE
DB01132	ACTOS
DB01132	AD-4833
DB01132	GLUSTIN
DB01132	PIOGLITAZONE
DB01132	PIOGLITAZONE HYDROCHLORIDE
DB01132	STR-001
DB01132	U-72107A
DB01132	ZACTOS
DB01133	SKELID
DB01133	TILUDRONATE DISODIUM
DB01133	TILUDRONIC ACID
DB01136	BM-14190
DB01136	CARVEDILOL
DB01136	CARVEDILOL PHOSPHATE
DB01136	COREG
DB01136	COREG CR
DB01136	DILATREND
DB01136	KREDEX
DB01137	CRAVIT
DB01137	DL-8280
DB01137	DR-3355
DB01137	FLOXIN
DB01137	HOE 280
DB01137	HOE-280
DB01137	IQUIX
DB01137	LEVAQUIN
DB01137	LEVOFLOXACIN
DB01137	LEVOFLOXACIN HYDRATE
DB01137	OCUFLOX
DB01137	OFLOXACIN
DB01137	OFLOXACIN S-(-)-FORM
DB01137	QUIXIN
DB01137	RWJ-25213
DB01137	TAVANIC
DB01140	BL-S578
DB01140	CEFADROXIL
DB01140	DURICEF
DB01141	FK-463
DB01141	FK463
DB01141	MICAFUNGIN
DB01141	MICAFUNGIN SODIUM
DB01141	MYCAMINE
DB01142	DOXEPIN
DB01142	DOXEPIN HYDROCHLORIDE
DB01142	SINEQUAN
DB01142	ZONALON
DB01143	AMIFOSTINE
DB01143	AMIFOSTINE TRIHYDRATE
DB01143	ETHYOL
DB01143	NSC-296961
DB01143	WR-2721
DB01143	YM-08310
DB01144	DARANIDE
DB01144	DICHLORPHENAMIDE
DB01144	DICLOFENAMIDE
DB01147	CLOXACILLIN
DB01147	CLOXACILLIN SODIUM
DB01147	CLOXAPEN
DB01147	ORBENIN
DB01147	TEGOPEN
DB01148	BLADURIL
DB01148	FLAVOXATE
DB01148	FLAVOXATE HYDROCHLORIDE
DB01148	URISPAS
DB01149	NEFAZODONE
DB01149	NEFAZODONE HYDROCHLORIDE
DB01149	SERZONE
DB01150	CEFPROZIL
DB01150	CEFPROZIL MONOHYDRATE
DB01150	CEFZIL
DB01151	DESIPRAMINE
DB01151	DESIPRAMINE HYDROCHLORIDE
DB01151	NORPRAMIN
DB01151	PERTOFRANE
DB01152	CANDICIDIN
DB01152	LEVORIN
DB01152	VANOBID
DB01153	ARASERTACONAZOLE
DB01153	DERMOFIX
DB01153	ERTACZO
DB01153	SERTACONAZOLE
DB01153	SERTACONAZOLE NITRATE
DB01153	ZALAIN
DB01156	APLENZIN
DB01156	BUPROPION
DB01156	BUPROPION HYDROBROMIDE
DB01156	BUPROPION HYDROCHLORIDE
DB01156	BW 323
DB01156	BW-323
DB01156	WELLBUTRIN
DB01156	ZYBAN
DB01157	CI-898
DB01157	NEUTREXIN
DB01157	NSC-249008
DB01157	TRIMETREXATE
DB01157	TRIMETREXATE GLUCURONATE
DB01159	FLUOTHANE
DB01159	HALOTHANE
DB01160	DINOPROST
DB01160	DINOPROST TROMETAMOL
DB01160	DINOPROST TROMETHAMINE
DB01160	PGF2ALPHA-THAM
DB01160	PROSTIN F2 ALPHA
DB01160	TROMETAMOL
DB01160	TROMETHAMINE
DB01161	CHLOROPROCAINE
DB01161	CHLOROPROCAINE HYDROCHLORIDE
DB01161	CLOROTEKAL
DB01161	NESACAINE
DB01162	HEITRIN
DB01162	HYTRIN
DB01162	TERAZOSIN
DB01162	TERAZOSIN HYDROCHLORIDE
DB01162	TERAZOSIN HYDROCHLORIDE ANHYDROUS
DB01162	TERAZOSIN HYDROCHLORIDE DIHYDRATE
DB01163	AMDINOCILLIN
DB01163	FL 1060
DB01163	FL-1060
DB01163	MECILLINAM
DB01163	SELEXID
DB01164	CALCIUM CHLORIDE
DB01164	CALCIUM CHLORIDE DIHYDRATE
DB01164	HYDROCHLORIC ACID
DB01164	HYDROGEN CHLORIDE
DB01165	CRAVIT
DB01165	DL-8280
DB01165	DR-3355
DB01165	FLOXIN
DB01165	HOE 280
DB01165	HOE-280
DB01165	IQUIX
DB01165	LEVAQUIN
DB01165	LEVOFLOXACIN
DB01165	LEVOFLOXACIN HYDRATE
DB01165	OCUFLOX
DB01165	OFLOXACIN
DB01165	OFLOXACIN S-(-)-FORM
DB01165	QUIXIN
DB01165	RWJ-25213
DB01165	TAVANIC
DB01166	CILOSTAZOL
DB01166	OPC-13013
DB01166	PLETAL
DB01168	MATULANE
DB01168	NATULAN
DB01168	NCI-C 01810
DB01168	NCI-C-01810
DB01168	NSC-77213
DB01168	PROCARBAZINE
DB01168	PROCARBAZINE HYDROCHLORIDE
DB01171	AURORIX
DB01171	MOCLOBEMIDE
DB01172	KANAMYCIN
DB01172	KANAMYCIN SULFATE
DB01173	DISIPAL
DB01173	MEFENAMINE
DB01173	NORFLEX
DB01173	ORPHENADRINE
DB01173	ORPHENADRINE CITRATE
DB01173	ORPHENADRINE HYDROCHLORIDE
DB01174	GARDENAL
DB01174	LUMINAL
DB01174	PHENOBARBITAL
DB01174	PHENOBARBITAL SODIUM
DB01175	CELEXA
DB01175	CIPRALEX
DB01175	CITALOPRAM
DB01175	CITALOPRAM HYDROBROMIDE
DB01175	ESCITALOPRAM
DB01175	ESCITALOPRAM OXALATE
DB01175	LEXAPRO
DB01175	LU 26-054-0
DB01175	LU-26-054-0
DB01176	CYCLIZINE
DB01176	CYCLIZINE HYDROCHLORIDE
DB01176	CYCLIZINE LACTATE
DB01176	MAREZINE
DB01177	IDAMYCIN
DB01177	IDARUBICIN
DB01177	IDARUBICIN HYDROCHLORIDE
DB01177	IMI 30
DB01177	IMI-30
DB01177	NSC-256439
DB01177	ZAVEDOS
DB01178	CHLORMEZANONE
DB01178	TRANCOPAL
DB01179	AXL-1717
DB01179	CONDYLOX
DB01179	PICROPODOPHYLLIN
DB01179	PODOFILOX
DB01179	PODOPHYLLOTOXIN
DB01181	IFOSFAMIDE
DB01181	MJF 9325
DB01181	MJF-9325
DB01181	NSC-109724
DB01181	Z-4942
DB01181	Z4942
DB01182	PROPAFENON HEXAL
DB01182	PROPAFENONE
DB01182	PROPAFENONE HYDROCHLORIDE
DB01182	RYTHMOL
DB01182	RYTHMOL SR
DB01183	EVZIO
DB01183	NALOXONE
DB01183	NALOXONE HYDROCHLORIDE
DB01183	NARCAN
DB01184	DOMPERIDONE
DB01184	MOTILIUM
DB01184	R 33,812
DB01184	R-33812
DB01185	ANDROID-F
DB01185	FLUOXYMESTERONE
DB01185	HALOTESTIN
DB01185	ORA-TESTRYL
DB01186	LY 127809
DB01186	LY-127809
DB01186	PERGOLIDE
DB01186	PERGOLIDE MESILATE
DB01186	PERGOLIDE MESYLATE
DB01186	PERMAX
DB01188	BATRAFEN
DB01188	CICLOCHEM
DB01188	CICLOPIROX
DB01188	CICLOPIROX OLAMINE
DB01188	HOE 296
DB01188	HOE-296
DB01188	LOPROX
DB01188	MYCOSTER
DB01188	PENLAC
DB01189	DESFLURANE
DB01189	I-653
DB01189	SUPRANE
DB01190	ANTIROBE
DB01190	CLINDAMYCIN
DB01190	CLINDAMYCIN HYDROCHLORIDE
DB01190	CLINSOL
DB01190	CLINTABS
DB01190	DALACIN C
DB01190	SOBELIN
DB01191	DEXFENFLURAMINE
DB01191	DEXFENFLURAMINE HYDROCHLORIDE
DB01191	FENFLURAMINE
DB01191	FENFLURAMINE HYDROCHLORIDE
DB01191	ISOMERIDE
DB01191	S-768
DB01191	ZX-008
DB01191	ZX008
DB01192	NUMORPHAN
DB01192	OPANA
DB01192	OPANA ER
DB01192	OXYMORPHONE
DB01192	OXYMORPHONE HYDROCHLORIDE
DB01193	ACEBUTOLOL
DB01193	ACEBUTOLOL HYDROCHLORIDE
DB01193	ACETANOL
DB01193	NEPTAL
DB01193	PRENT
DB01193	SECTRAL
DB01194	AZOPT
DB01194	BRINZOLAMIDE
DB01195	FLECAINIDE
DB01195	FLECAINIDE ACETATE
DB01195	FLECAINIDE MONOACETATE
DB01195	TAMBOCOR
DB01196	ESTRAMUSTINE
DB01197	CAPOTEN
DB01197	CAPTOPRIL
DB01198	ESTORRA
DB01198	ESZOPICLONE
DB01198	GSK-1755165
DB01198	LUNESTA
DB01198	ZIMOVANE
DB01198	ZOPICLONE
DB01200	BROMOCRIPTINE
DB01200	BROMOCRIPTINE MESILATE
DB01200	BROMOCRIPTINE MESYLATE
DB01200	CB-154
DB01200	CYCLOSET
DB01200	PARLODEL
DB01201	DL-473
DB01201	MDL 473
DB01201	MDL-473
DB01201	PRIFTIN
DB01201	RIFAPENTINE
DB01202	AGB-101
DB01202	ETIRACETAM
DB01202	KEPPRA
DB01202	LEVETIRACETAM
DB01202	UCB L059
DB01202	UCB-6474
DB01202	UCB-L059
DB01203	CORGARD
DB01203	NADOLOL
DB01203	SQ 11725
DB01203	SQ-11725
DB01204	CL 232,315
DB01204	CL-232315
DB01204	MITOXANTRONE
DB01204	MITOXANTRONE DIHYDROCHLORIDE
DB01204	MITOXANTRONE HYDROCHLORIDE
DB01204	NOVANTRONE
DB01204	NSC-279836
DB01204	NSC-301739
DB01205	ANEXATE
DB01205	FLUMAZENIL
DB01205	LANEXAT
DB01205	MAZICON
DB01205	RO-15-1788
DB01205	RO-151788
DB01205	ROMAZICON
DB01206	CEENU
DB01206	LOMUSTINE
DB01206	NSC-79037
DB01208	AT-4140
DB01208	CI-978
DB01208	SPARFLOXACIN
DB01208	ZAGAM
DB01209	DALGAN
DB01209	DEZOCINE
DB01211	A-56268
DB01211	ABBOTT-56268
DB01211	BIAXIN
DB01211	CLARITHROMYCIN
DB01211	KLACID
DB01211	KLARICID
DB01211	TE-031
DB01211	ZECLAR
DB01212	CEFTRIAXONE
DB01212	CEFTRIAXONE SODIUM
DB01212	RO 13-9904
DB01212	RO-13-9904
DB01212	ROCEFIN
DB01212	ROCEPHIN
DB01213	ANTIZOL
DB01213	FOMEPIZOLE
DB01215	ESTAZOLAM
DB01215	PROSOM
DB01216	FINASTERIDE
DB01216	MK-906
DB01216	PROPECIA
DB01216	PROSCAR
DB01217	ANASTROZOLE
DB01217	ARIMIDEX
DB01217	ICI D1033
DB01217	ICI-D1033
DB01217	ZD-1033
DB01217	ZD1033
DB01218	HALFAN
DB01218	HALOFANTRINE
DB01218	HALOFANTRINE HYDROCHLORIDE
DB01218	WR-171669
DB01219	DANTRIUM
DB01219	DANTROLENE
DB01219	DANTROLENE SODIUM
DB01219	RYANODEX
DB01220	RIFAXIMIN
DB01220	XIFAXAN
DB01221	AM-101
DB01221	CALYPSOL
DB01221	CI-581
DB01221	ESKETAMINE
DB01221	ESKETAMINE HYDROCHLORIDE
DB01221	KETALAR
DB01221	KETAMINE
DB01221	KETAMINE HYDROCHLORIDE
DB01221	KETANEST S
DB01221	KETASET
DB01221	KETAVED
DB01221	SPRAVATO
DB01221	TEKAM
DB01221	VETAKET
DB01221	VETALAR
DB01222	BUDESONIDE
DB01222	ENTOCORT
DB01222	ENTOCORT EC
DB01222	MAP-0010
DB01222	MAP0010
DB01222	PULMICORT
DB01222	RHINOCORT
DB01222	UCERIS
DB01223	AMINOPHYLLIN
DB01223	AMINOPHYLLINE
DB01223	EDAMINE
DB01223	ELIXOPHYLLIN
DB01223	ETHYLENEDIAMINE
DB01223	PHYLLOCONTIN
DB01223	SOMOPHYLLIN
DB01223	THEO-24
DB01223	THEOCHRON
DB01223	THEOLAIR-SR
DB01223	THEOPHYLLINE
DB01223	THEOPHYLLINE MONOHYDRATE
DB01223	TRUPHYLLINE
DB01223	UNIPHYL
DB01224	ICI 204,636
DB01224	ICI-204636
DB01224	QUETIAPINE
DB01224	QUETIAPINE FUMARATE
DB01224	SEROQUEL
DB01224	UTAPINE
DB01224	ZD-5077
DB01224	ZD5077
DB01226	MIVACRON
DB01226	MIVACURIUM
DB01226	MIVACURIUM CHLORIDE
DB01227	ACETYLMETHADOL
DB01227	LEVACETYLMETHADOL
DB01227	LEVOMETHADYL ACETATE
DB01227	LEVOMETHADYL ACETATE HYDROCHLORIDE
DB01227	METHADYL ACETATE
DB01227	ORLAAM
DB01228	ENCAINIDE
DB01228	ENCAINIDE HYDROCHLORIDE
DB01228	ENKAID
DB01228	MJ-9067
DB01229	ABI-007
DB01229	ABRAXANE
DB01229	DHP 107
DB01229	GENEXOL
DB01229	MBT 0206
DB01229	NK 105
DB01229	NSC-125973
DB01229	ONXOL
DB01229	PACLITAXEL
DB01229	PAXENE
DB01229	TAXOL
DB01230	CYLERT
DB01230	PEMOLINE
DB01231	CEPHADOL
DB01231	DIFENIDOL
DB01231	DIFENIDOL HYDROCHLORIDE
DB01231	DIPHENIDOL
DB01231	DIPHENIDOL HYDROCHLORIDE
DB01231	DIPHENIDOL PAMOATE
DB01231	VONTROL
DB01232	INVIRASE
DB01232	SAQUINAVIR
DB01232	SAQUINAVIR MESILATE
DB01232	SAQUINAVIR MESYLATE
DB01233	CLOPRA
DB01233	MAXOLON
DB01233	METOCLOPRAMIDE
DB01233	METOCLOPRAMIDE HYDROCHLORIDE
DB01233	METOCLOPRAMIDE HYDROCHLORIDE MONOHYDRATE
DB01233	METOZOLV ODT
DB01233	REGLAN
DB01234	AEROSEB-DEX
DB01234	BETAMETHASONE
DB01234	CELESTONE
DB01234	DECADERM
DB01234	DECADRON
DB01234	DECASPRAY
DB01234	DEXA-SINE
DB01234	DEXACORTAL
DB01234	DEXACORTIN
DB01234	DEXAMETHASONE
DB01234	DEXAMONOZON
DB01234	DEXAPOS
DB01234	DEXASONE
DB01234	DEXONE
DB01234	DEXTENZA
DB01234	DEXYCU
DB01234	FORTECORTIN
DB01234	HEXADROL
DB01234	ISV-305
DB01234	LOVERINE
DB01234	MAXIDEX
DB01234	NSC-34521
DB01234	OTO-104
DB01234	OZURDEX
DB01234	RINDERON
DB01235	BENDOPA
DB01235	DOPAR
DB01235	INBRIJA
DB01235	LARODOPA
DB01235	LEVODOPA
DB01235	V-1512
DB01236	SEVOFLO
DB01236	SEVOFLURANE
DB01236	SEVORANE
DB01236	ULTANE
DB01238	ABILIFY
DB01238	ABILIFY MAINTENA
DB01238	ABILIFY MYCITE
DB01238	ARIPIPRAZOLE
DB01238	OPC-14597
DB01239	CHLORPROTHIXENE
DB01239	TARACTAN
DB01240	ACT-385781A
DB01240	EPOPROSTENOL
DB01240	EPOPROSTENOL SODIUM
DB01240	FLOLAN
DB01240	PROSTACYCLIN
DB01241	CI-719
DB01241	GEMFIBROZIL
DB01241	LOPID
DB01242	ANAFRANIL
DB01242	CLOMICALM
DB01242	CLOMIPRAMINE
DB01242	CLOMIPRAMINE HYDROCHLORIDE
DB01246	ALIMEMAZINE
DB01246	ALIMEMAZINE TARTRATE
DB01246	METHYLPROMAZINE
DB01246	PANECTYL
DB01246	REPELTIN
DB01246	TEMARIL
DB01246	TRIMEPRAZINE
DB01246	TRIMEPRAZINE TARTRATE
DB01246	VALLERGAN
DB01247	ISOCARBOXAZID
DB01247	MARPLAN
DB01248	BIND 014
DB01248	CKD-810
DB01248	DOCEFREZ
DB01248	DOCETAXEL
DB01248	DOCETAXEL ANHYDROUS
DB01248	DOCETAXEL HYDRATE
DB01248	DOCETAXEL TRIHYDRATE
DB01248	NSC-628503
DB01248	RP 56976
DB01248	RP-56976
DB01248	TAXOTERE
DB01248	XRP6976
DB01249	IODIXANOL
DB01249	VISIPAQUE
DB01250	CJ 91B
DB01250	CJ-91B
DB01250	DIPENTUM
DB01250	OLSALAZINE
DB01250	OLSALAZINE SODIUM
DB01251	GLIQUIDONE
DB01251	GLURENORM
DB01252	MITIGLINIDE
DB01253	ERGOMETRINE
DB01253	ERGOMETRINE MALEATE
DB01253	ERGONOVINE
DB01253	ERGONOVINE MALEATE
DB01253	ERGOTRATE MALEATE
DB01254	BMS-354825
DB01254	BMS-354825-03
DB01254	DASATINIB
DB01254	DASATINIB HYDRATE
DB01254	DASATINIB MONOHYDRATE
DB01254	SPRYCEL
DB01255	LISDEXAMFETAMINE
DB01255	LISDEXAMFETAMINE DIMESYLATE
DB01255	NRP-104
DB01255	NRP104
DB01255	SPD-489
DB01255	SPD489
DB01255	VYVANSE
DB01256	ALTABAX
DB01256	RETAPAMULIN
DB01256	SB-275833
DB01259	GSK-572016
DB01259	GW-572016
DB01259	GW572016
DB01259	LAPATINIB
DB01259	LAPATINIB DITOSYLATE
DB01259	LAPATINIB DITOSYLATE MONOHYDRATE
DB01259	LAPATINIB TOSILATE HYDRATE
DB01259	TYKERB
DB01259	TYVERB
DB01260	DESONATE
DB01260	DESONIDE
DB01260	DESOWEN
DB01260	VERDESO
DB01261	GLACTIV
DB01261	JANUVIA
DB01261	LEZ-763
DB01261	LEZ763
DB01261	MK-0431
DB01261	MK0431
DB01261	ONO-5435
DB01261	SITAGLIPTIN
DB01261	SITAGLIPTIN MONOPHOSPHATE MONOHYDRATE
DB01261	SITAGLIPTIN PHOSPHATE
DB01261	SITAGLIPTIN PHOSPHATE MONOHYDRATE
DB01262	DACOGEN
DB01262	DECITABINE
DB01262	NSC-127716
DB01263	NOXAFIL
DB01263	POSACONAZOLE
DB01263	SCH 56592
DB01263	SCH-56592
DB01264	DARUNAVIR
DB01264	DARUNAVIR ETHANOLATE
DB01264	PREZISTA
DB01264	REZOLSTA
DB01264	TMC 114
DB01264	TMC-114
DB01264	TMC-41629
DB01264	TMC114
DB01264	UIC-94017
DB01265	LDT-600
DB01265	LDT600
DB01265	NV-02B
DB01265	SEBIVO
DB01265	TELBIVUDINE
DB01265	TYZEKA
DB01267	INVEGA
DB01267	PALIPERIDONE
DB01267	R-76477
DB01267	RO-76477
DB01267	RO76477
DB01268	PHA-290940AD
DB01268	SU-010398
DB01268	SU-011248
DB01268	SU-011248 L-MALATE SALT
DB01268	SU-11248
DB01268	SU010398
DB01268	SU011248
DB01268	SU011248 L-MALATE SALT
DB01268	SUNITINIB
DB01268	SUNITINIB MALATE
DB01268	SUTENT
DB01273	CHAMPIX
DB01273	CHANTIX
DB01273	CP-526,555
DB01273	CP-526,555-18
DB01273	CP-526555
DB01273	CP-526555-18
DB01273	VARENICLINE
DB01273	VARENICLINE TARTRATE
DB01274	ARFORMOTEROL
DB01274	ARFORMOTEROL TARTRATE
DB01274	BD 40A
DB01274	BD-40A
DB01274	BROVANA
DB01274	FORADIL
DB01274	FORASEQ
DB01274	FORMOTEROL
DB01274	FORMOTEROL FUMARATE
DB01274	FORMOTEROL FUMARATE DIHYDRATE
DB01274	OXEZE
DB01274	PERFORMIST
DB01275	APRESOLINE
DB01275	HYDRALAZINE
DB01275	HYDRALAZINE HYDROCHLORIDE
DB01275	MC-1101
DB01278	AC-0137
DB01278	AC-137
DB01278	AC0137
DB01278	AC137
DB01278	PRAMLINTIDE
DB01278	PRAMLINTIDE ACETATE
DB01278	SYMLIN
DB01280	506U78
DB01280	ARRANON
DB01280	GW-506U78
DB01280	NELARABINE
DB01280	NSC-686673
DB01282	CARBETOCIN
DB01282	DURATOCIN
DB01282	LV-101
DB01282	PABAL
DB01283	COX-189
DB01283	LUMIRACOXIB
DB01283	PREXIGE
DB01284	CORTROSYN
DB01284	COSYNTROPIN
DB01284	TETRACOSACTIDE
DB01288	FENOTEROL
DB01291	EXIREL
DB01291	MAXAIR
DB01291	PIRBUTEROL
DB01291	PIRBUTEROL ACETATE
DB01291	PIRBUTEROL DIHYDROCHLORIDE
DB01294	COMPOUND W
DB01294	DEUTERIUM OXIDE
DB01294	SALICYLIC ACID
DB01295	SOM-3355
DB01295	SOM3355
DB01296	COSAMIN
DB01296	GLUCOSAMINE
DB01296	GLUCOSAMINE HYDROCHLORIDE
DB01296	GLUCOSAMINE SULFATE
DB01296	GLUCOSAMINE SULFATE POTASSIUM CHLORIDE
DB01299	RO 4-4393
DB01299	RO-4-4393
DB01299	RO-44393
DB01299	SULFADOXINE
DB01319	FOSAMPRENAVIR
DB01319	FOSAMPRENAVIR CALCIUM
DB01319	FOSAMPRENAVIR SODIUM
DB01319	GW 433908G
DB01319	GW-433908
DB01319	GW-433908G
DB01319	GW433908
DB01319	LEXIVA
DB01319	TELZIR
DB01320	CEREBYX
DB01320	FOSPHENYTOIN
DB01320	FOSPHENYTOIN SODIUM
DB01321	EN-141
DB01321	JOSAMYCIN
DB01324	POLYTHIAZIDE
DB01324	RENESE
DB01326	CEFAMANDOLE
DB01326	COMPOUND 83405
DB01326	COMPOUND-83405
DB01327	ANCEF
DB01327	CEFACIDAL
DB01327	CEFAMEDIN
DB01327	CEFAMEZIN
DB01327	CEFAZOLIN
DB01327	CEFAZOLIN SODIUM
DB01327	GRAMAXIN
DB01327	KEFZOL
DB01327	TOTACEF
DB01327	ZOLICEF
DB01328	CEFONICID
DB01328	CEFONICID DISODIUM SALT
DB01328	CEFONICID MONOSODIUM
DB01328	CEFONICID SODIUM
DB01328	MONOCID
DB01329	CEFOBID
DB01329	CEFOPERAZONE
DB01329	CEFOPERAZONE SODIUM
DB01329	CEFOPERAZONE SODIUM SALT
DB01329	T-1551
DB01330	CEFOTAN
DB01330	CEFOTETAN
DB01330	CEFOTETAN DISODIUM
DB01330	CEFOTETAN DISODIUM SALT
DB01330	ICI 156,834
DB01330	ICI-156834
DB01330	YM-09330
DB01331	CEFOXITIN
DB01331	CEFOXITIN SODIUM
DB01331	MEFOXIN
DB01332	CEFIZOX
DB01332	CEFTIZOXIME
DB01332	CEFTIZOXIME SODIUM
DB01332	FK 749
DB01332	FK-749
DB01332	FR 13749
DB01332	FR-13749
DB01333	ANSPOR
DB01333	CEFRADINE
DB01333	CEPHRADINE
DB01333	SQ 11436
DB01333	SQ-11436
DB01333	VELOSEF
DB01337	PANCURONIUM
DB01337	PANCURONIUM BROMIDE
DB01337	PAVULON
DB01338	PIPECURIUM BROMIDE
DB01338	PIPECURONIUM BROMIDE
DB01338	RGH 1106
DB01338	RGH-1106
DB01339	NORCURON
DB01339	ORG NC 45
DB01339	ORG-NC 45
DB01339	VECURONIUM
DB01339	VECURONIUM BROMIDE
DB01340	CILAZAPRIL
DB01340	INHIBACE
DB01346	BIQUINATE
DB01346	CIN-QUIN
DB01346	DURAQUIN
DB01346	GARDENAL
DB01346	LUMINAL
DB01346	PHENOBARBITAL
DB01346	PHENOBARBITAL SODIUM
DB01346	QUINAGLUTE
DB01346	QUINAMM
DB01346	QUINATE
DB01346	QUINIDEX
DB01346	QUINIDEX EXTENTABS
DB01346	QUINIDINE
DB01346	QUINIDINE GLUCONATE
DB01346	QUINIDINE SULFATE
DB01346	QUININE
DB01346	QUININE BISULFATE
DB01346	QUININE DIHYDROCHLORIDE
DB01346	QUININE HYDROCHLORIDE
DB01346	QUININE HYDROCHLORIDE DIHYDRATE
DB01346	QUININE SULFATE
DB01346	QUINORA
DB01348	RENORMAX
DB01348	SCH 33844
DB01348	SCH-33844
DB01348	SPIRAPRIL
DB01348	SPIRAPRIL HYDROCHLORIDE
DB01357	MESTRANOL
DB01359	HOE 893D
DB01359	HOE-893D
DB01359	LEVATOL
DB01359	PENBUTOLOL
DB01359	PENBUTOLOL SULFATE
DB01362	IOHEXOL
DB01362	OMNIPAQUE
DB01364	EFIDAC 24
DB01364	EPHEDRINE
DB01364	EPHEDRINE HYDROCHLORIDE
DB01364	EPHEDRINE SULFATE
DB01364	PSEUDOEPHEDRINE
DB01364	PSEUDOEPHEDRINE HYDROCHLORIDE
DB01364	PSEUDOEPHEDRINE SULFATE
DB01364	SUDAFED
DB01366	CI-888
DB01366	MEPTIN
DB01366	PRO-AIR
DB01366	PROCATEROL
DB01366	PROCATEROL HYDROCHLORIDE
DB01367	AGILECT
DB01367	AGN-1135
DB01367	AZILECT
DB01367	RASAGILINE
DB01367	RASAGILINE MESILATE
DB01367	RASAGILINE MESYLATE
DB01367	TVP-1012
DB01369	QUINUPRISTIN
DB01369	RP 57669
DB01369	RP-57669
DB01375	DEUTERIUM OXIDE
DB01375	STEARIC ACID
DB01380	CORTISONE ACETATE
DB01380	CORTONE
DB01388	MIBEFRADIL
DB01388	MIBEFRADIL DIHYDROCHLORIDE
DB01388	POSICOR
DB01390	SODIUM BICARBONATE
DB01392	YOHIMBINE
DB01392	YOHIMBINE HYDROCHLORIDE
DB01393	BEZAFIBRATE
DB01393	BM 15.075
DB01393	BM-15.075
DB01394	COLCHICINE
DB01394	COLCRYS
DB01395	DROSPIRENONE
DB01395	ZK 30595
DB01395	ZK-30595
DB01396	CRYSTODIGIN
DB01396	DIGITOXIN
DB01397	COMPOUND W
DB01397	MAGNESIUM SALICYLATE
DB01397	MOMENTUM
DB01397	SALICYLIC ACID
DB01399	DISALCID
DB01399	SALSALATE
DB01399	SASAPYRINE
DB01400	NEOSTIGMINE
DB01400	NEOSTIGMINE BROMIDE
DB01400	NEOSTIGMINE METHYL SULFATE
DB01400	NEOSTIGMINE METHYLSULFATE
DB01400	NEOSTIGMINE METILSULFATE
DB01400	VAGOSTIGMIN
DB01401	COMPOUND W
DB01401	SALICYLIC ACID
DB01403	LEVOMEPROMAZINE
DB01403	LEVOMEPROMAZINE HYDROCHLORIDE
DB01403	LEVOMEPROMAZINE MALEATE
DB01403	LEVOPROME
DB01403	METHOTRIMEPRAZINE
DB01403	NOZINAN
DB01403	TISERCIN
DB01406	DANAZOL
DB01406	DANOCRINE
DB01406	WIN 17,757
DB01406	WIN-17757
DB01407	CLENBUTEROL
DB01408	BAMBUTEROL
DB01409	BA 679 BR
DB01409	BA-679 BR
DB01409	BA-679-BR
DB01409	BA-679BR
DB01409	SPIRIVA
DB01409	SPIRIVA RESPIMAT
DB01409	TIOTROPIUM
DB01409	TIOTROPIUM BROMIDE
DB01409	TIOTROPIUM BROMIDE MONOHYDRATE
DB01410	ALVESCO
DB01410	BI54903
DB01410	CICLESONIDE
DB01410	OMNARIS
DB01410	ZETONNA
DB01411	ONO 1078
DB01411	ONO-1078
DB01411	PRANLUKAST
DB01411	RS 411
DB01411	RS-411
DB01411	SB 205312
DB01411	SB-205312
DB01412	THEOBROMINE
DB01413	BMY-28142
DB01413	CEFEPIME
DB01413	CEFEPIME HYDROCHLORIDE
DB01413	MAXIPIME
