drugbank_id	drugbank_name	chembl	drugbank	pdb	iuphar	pubchem_dotf	kegg_ligand	chebi	nih_ncc	zinc	emolecules	ibm	atlas	ibm_patents	fdasrs	surechembl	pharmgkb	hmdb	selleck	pubchem_tpharma	pubchem	mcule	nmrshiftdb2	lincs	actor	recon	molport	nikkaji	bindingdb	comptox	lipidmaps	drugcentral	carotenoiddb	metabolights	brenda	rhea	chemicalbook	dailymed	swisslipids	dailymed_new	clinicaltrials
DB03612	3-Hydroxybutyryl-Coenzyme A	0	1	1	0	0	3	6	0	8	1	0	0	0	0	12	0	2	0	1	29	0	0	0	1	2	0	6	0	1	3	0	0	6	24	3	0	0	3	0	0
DB03613	4-hydroxyphenacyl coenzyme A	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DB03614	Methylcobalamin	0	2	1	0	0	1	3	0	0	3	2	0	0	4	11	0	2	0	8	24	1	0	0	5	0	3	6	1	6	0	0	0	1	5	2	2	0	0	0	0
DB03615	Ribostamycin	8	1	1	0	0	2	5	0	35	5	5	0	0	2	19	0	0	0	1	61	0	0	2	3	0	4	2	0	2	0	1	0	2	1	1	0	0	0	0	0
DB03616	Kabiramide C	0	1	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03617	Modified Acarbose Hexasaccharide	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03618	2-(acetylamino)-2-deoxy-4-O-beta-D-galactopyranosyl-alpha-D-glucopyranose	4	1	1	0	0	1	8	0	21	2	3	0	0	0	11	0	2	0	11	64	0	0	0	1	1	1	7	1	1	0	0	0	0	36	3	0	0	0	0	0
DB03619	Deoxycholic acid	13	1	1	1	0	4	9	0	52	15	21	0	0	3	128	0	6	0	27	341	3	1	2	12	2	8	21	3	7	8	1	0	6	19	3	2	1	2	1	4
DB03621	L-709,587	1	1	1	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03622	5-[4-(2-Hydroxyethyl)-1-piperidinyl]-5-phenyl-2,4,6(1H,3H,5H)-pyrimidinetrione	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
DB03623	9-(4-Hydroxyphenyl)-2,7-Phenanthroline	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03624	7-(Carboxyamino)-8-Amino-Nonanoic Acid	0	1	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03626	5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
DB03627	Adamantane	1	1	1	0	0	0	1	0	1	1	3	0	0	1	2	0	0	0	2	10	0	1	0	2	0	2	4	0	2	0	0	0	0	1	0	1	0	0	0	0
DB03628	ISO24	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03629	Pyridoxal-5'-Phosphate-N-Oxide	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03630	2-Iodobenzylthio Group	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03631	3-(4-Hydroxy-3-Imino-6-Oxo-Cyclohexa-1,4-Dienyl)-Alanine	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03632	Argifin	1	1	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	1	5	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0
DB03633	Lpc-Ether	2	1	1	0	0	0	2	0	2	2	3	0	0	0	5	0	2	0	2	6	0	0	0	2	0	2	2	0	1	1	0	0	1	7	1	0	0	1	0	0
DB03634	1,3-DI(N-Propyloxy-A-mannopyranosyl)-carbomyl 5-methyazido-benzene	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03635	Ethanesulfonic Acid	0	1	1	0	0	0	2	0	1	1	2	0	0	1	1	0	0	0	1	5	1	2	0	1	0	1	2	0	1	0	0	0	0	4	1	1	0	0	0	0
DB03636	Glycinamid	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	1	6	1	0	0	2	0	1	2	0	1	0	0	0	0	5	0	1	0	0	0	0
DB03637	Guanidine-3-propanol	0	1	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DB03638	Cytidyl-2'-5'-phospho-guanosine	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DB03639	1-Guanidinium-7-Aminoheptane	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03640	Beta-Hydroxyaspartic Acid	6	1	3	1	0	2	13	0	4	3	6	0	0	2	19	0	0	0	6	32	1	0	0	8	0	3	7	3	1	0	0	0	12	33	4	0	0	0	0	0
DB03641	2'-deoxyuridine 5'-alpha,beta-imido-diphosphate	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DB03642	N-[(2S)-4-Methyl-1-oxo-1-{[(4S)-3-oxo-1-(2-pyridinylsulfonyl)-4-azepanyl]amino}-2-pentanyl]-1-benzofuran-2-carboxamide	2	1	1	0	0	0	0	0	3	0	7	0	0	0	5	0	0	0	5	10	0	0	0	0	0	0	2	2	0	0	0	0	0	5	0	0	0	0	0	0
DB03643	CRA_1144	1	2	3	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0
DB03644	3-hydroxyanthranilic acid	1	1	1	0	0	1	2	0	1	2	2	0	0	1	12	0	1	0	1	23	1	1	1	3	1	2	3	0	2	0	0	0	2	4	1	1	0	0	0	0
DB03645	Phosphonoacetohydroxamic Acid	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	4	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03646	2,3-di-O-phytanyl-sn-glycerol	0	1	1	0	0	1	1	0	7	0	5	0	0	0	10	0	0	0	2	16	0	0	0	1	0	0	7	0	2	1	0	0	0	2	0	1	0	0	0	0
DB03647	3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03648	(2S,2'S)-2,2'-(1,2-Hydrazinediylbis{methylene[(2S)-1-oxo-2,1-hexanediyl]imino})bis(6-amino-N-phenylhexanamide)	0	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03649	[{(5-Chloro-2-Pyridinyl)Amino} Methylene]-1,1-Bisphosphonate	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	3	0	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0
DB03650	(3e)-3-[(4-Hydroxyphenyl)Imino]-1h-Indol-2(3h)-One	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03651	Picric acid	1	1	1	0	0	0	2	0	1	1	1	1	0	1	2	0	0	0	1	2	1	2	0	2	0	1	0	1	2	0	1	0	0	2	0	1	0	0	0	0
DB03652	beta-D-Galactopyranuronic acid	10	5	10	0	0	7	17	0	27	25	31	0	0	9	179	0	5	0	63	355	1	0	0	13	1	12	15	0	9	0	0	0	17	30	5	2	2	0	2	2
DB03653	5-{[Ethyl(Methyl)Amino]Methyl}-2-Methyl-5,6-Dihydropyrimidin-4-Amine	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03654	S,S-Propylthiocysteine	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03656	Tribenuron Methyl	1	1	1	0	0	1	1	0	1	1	1	0	0	1	18	0	0	0	4	23	1	0	0	6	0	1	1	1	3	0	0	0	0	1	0	1	0	0	0	0
DB03657	1-deoxy-1-methoxycarbamido-beta-D-glucopyranose	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03658	(2R,4S)-2-[(1R)-1-{[(2R)-2-Amino-2-(4-hydroxyphenyl)acetyl]amino}-2-oxoethyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxylic acid	0	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03659	Butylamine	1	1	1	0	0	0	1	0	1	1	3	0	0	1	2	0	1	0	1	11	1	2	0	1	0	1	5	0	3	0	0	0	0	7	0	1	0	0	0	0
DB03660	4-Iodo-L-phenylalanine	0	2	2	0	0	0	3	0	2	4	3	0	0	5	9	0	0	0	5	21	2	0	0	4	0	3	4	0	4	0	0	0	0	2	0	3	0	0	0	0
DB03661	Cysteinesulfonic Acid	1	1	2	1	0	1	3	0	2	4	4	0	0	3	65	0	1	0	7	77	1	1	0	4	1	3	5	1	3	0	0	0	3	9	1	3	0	0	0	0
DB03662	Vitamin B6 Complexed with 2-Amino-Pentanoic Acid	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03663	1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03664	UP5	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DB03666	Zidovudine monophosphate	1	1	1	0	0	0	0	0	2	2	3	0	0	1	8	0	0	0	2	22	0	0	0	2	0	0	2	1	2	0	0	0	0	11	0	0	0	0	0	0
DB03667	Acetic Acid Salicyloyl-Amino-Ester	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03668	6-oxouridine 5'-phosphate	1	1	1	0	0	0	1	0	7	0	0	0	0	0	3	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0
DB03669	4-Fluorophenethyl Alcohol	0	1	1	0	0	0	0	0	1	2	1	0	0	0	3	0	0	0	1	15	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0
DB03670	2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid	1	1	1	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	1	3	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
DB03671	Digoxigenin	4	1	1	0	0	0	2	0	23	5	3	0	0	1	34	0	1	0	3	88	1	0	3	2	0	5	3	1	2	1	0	0	1	1	0	1	0	0	0	0
DB03672	9-N-Phenylmethylamino-Tacrine	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03673	Beta(2-Thienyl)Alanine	1	1	1	0	0	0	1	0	2	4	3	0	0	2	18	0	0	0	3	22	2	0	0	6	0	3	3	0	2	0	0	0	0	8	0	3	0	0	0	0
DB03675	2,3-Dihydroxy-Valerianic Acid	0	1	1	0	0	2	3	0	0	0	2	0	0	0	3	0	1	0	1	10	0	0	0	2	0	1	3	0	0	2	0	0	2	7	1	0	0	0	0	0
DB03676	Cystein-S-Yl Cacodylate	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03677	N-Cyclohexyl-N'-Decylurea	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0
DB03678	(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03679	2-Hydroxy-Tryptophan	0	1	1	0	0	0	2	0	2	0	2	0	0	0	4	0	0	0	0	6	0	0	0	2	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0
DB03680	Tartronate	1	1	1	0	0	1	3	0	1	1	2	0	0	1	57	0	1	0	4	99	0	2	0	4	0	1	4	1	5	0	0	0	3	5	1	1	0	0	0	0
DB03682	Dibenzofuran-4,6-Dicarboxylic Acid	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03683	2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03685	Uridine monophosphate	3	1	5	1	0	1	2	0	16	7	9	0	0	2	46	0	1	0	16	132	0	0	0	13	1	6	7	2	5	0	0	0	2	17	1	2	0	0	0	0
DB03686	S-(4-nitrobenzyl)glutathione	0	1	1	0	0	0	1	0	4	0	1	0	0	0	2	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
DB03687	4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol	1	1	1	0	0	1	2	0	2	0	0	0	0	0	3	0	0	0	4	16	0	0	0	0	0	0	8	0	1	0	0	0	2	2	1	0	0	0	0	0
DB03688	3-Hydroxy-Propanoic Acid	1	1	1	0	0	1	2	0	1	1	2	0	0	1	1	0	1	0	1	2	0	1	0	1	1	1	2	0	1	0	0	0	2	4	1	1	0	0	0	0
DB03690	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	1	1	1	0	0	0	3	0	6	2	3	0	0	1	9	0	2	0	7	33	0	0	0	3	0	2	8	1	0	2	0	0	2	12	1	1	0	1	0	0
DB03691	WRR-112	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03692	1-Hexadecanosulfonyl-O-L-Serine	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03693	N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide	1	1	1	0	0	0	1	0	1	3	1	0	0	0	2	0	0	0	1	4	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0
DB03694	N-Phenylthiourea	1	1	1	0	0	0	1	0	1	2	2	0	0	1	14	0	0	0	1	31	1	1	0	1	0	1	1	1	1	0	0	0	0	4	0	1	0	0	0	0
DB03695	Piritrexim	2	1	1	1	1	0	0	0	1	0	1	0	0	2	5	0	0	0	3	8	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1
DB03696	Lanosterol	3	1	1	1	0	2	2	0	20	6	9	0	0	1	46	0	3	0	7	207	2	0	0	4	1	6	4	0	1	3	0	0	1	6	1	2	0	0	0	0
DB03697	4-Sulfonamide-[1-(4-Aminobutane)]Benzamide	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03698	5-Mercaptoethanol-2-decenoyl-coenzyme A	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03699	Succinyl-Coenzyme A	1	1	1	0	0	1	2	0	3	0	0	0	0	0	11	0	1	0	2	28	0	0	0	1	1	1	2	1	1	1	0	0	2	6	1	0	0	1	0	0
DB03700	D-Threonine	7	2	4	1	0	4	13	0	4	8	15	0	0	3	22	1	2	0	12	64	4	1	0	11	1	6	12	0	7	0	1	0	13	21	4	7	1	0	1	2
DB03701	Vanoxerine	5	1	0	1	0	0	3	0	1	2	1	0	0	2	12	0	0	1	40	51	0	0	1	2	0	3	1	1	2	0	0	0	0	1	0	1	0	0	0	3
DB03702	N-{4-[(Carboxymethyl)carbamoyl]benzoyl}-L-valyl-N-[(3S)-1,1,1-trifluoro-4-methyl-2-oxo-3-pentanyl]-L-prolinamide	0	1	1	0	0	0	0	0	2	0	1	0	0	0	4	0	0	0	4	13	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03703	Cyclohexanol	1	1	1	0	0	1	1	0	1	1	2	0	0	1	6	0	0	0	6	21	1	0	0	5	0	1	6	0	7	0	0	0	0	3	1	1	0	0	0	0
DB03704	12-Hydroxydodecanoic Acid	1	1	1	1	0	1	2	0	1	1	1	0	0	0	18	0	1	0	1	20	1	0	0	1	1	1	2	0	1	1	0	0	2	5	1	1	0	1	0	0
DB03705	6-Methylamino-5-Nitroisocytosine	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
DB03706	1-Hydroxy-2-S-glutathionyl-3-para-nitrophenoxy-propane	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03707	S-Ethyl-N-Phenyl-Isothiourea	2	1	1	0	0	0	0	0	1	2	1	0	0	0	3	0	0	0	1	6	0	0	0	1	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0
DB03708	Adenosine 5'-phosphosulfate	2	1	1	0	0	1	2	0	7	2	1	0	0	0	10	0	1	0	1	20	0	0	0	1	1	0	1	0	1	0	0	0	2	10	1	0	0	0	0	0
DB03709	Bicine	0	1	1	0	0	0	3	0	1	3	1	0	0	2	43	0	1	0	3	60	1	0	0	4	0	1	2	0	2	0	0	0	0	1	0	2	0	0	0	0
DB03711	6-Hydroxy-6-Methyl-Heptan-3-One	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DB03712	RU85053	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03714	4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid	1	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
DB03716	5'-Fluoro-5'-Deoxyadenosine	1	1	0	0	0	0	1	0	4	0	3	0	0	0	4	0	0	0	2	7	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0
DB03717	3-Hydroxy-4-(3,4,5-trihydroxy-tetrahydro-pyran-2-yloxy)-piperidin-2-one	0	1	1	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0	2	8	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
DB03718	6-aza uridine 5'-monophosphate	1	1	1	0	0	0	0	0	13	1	2	0	0	0	4	0	0	0	1	12	0	0	0	1	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	0
DB03719	N-Ethyl-5'-Carboxamido Adenosine	8	1	1	2	1	0	3	0	13	3	1	0	0	0	4	0	0	0	2	33	1	0	2	2	0	4	1	2	0	0	0	0	0	1	0	1	0	0	0	0
DB03720	Z-Dehydrobutyrine	0	1	1	0	0	1	4	0	1	0	0	0	0	1	4	0	0	0	0	14	0	0	0	2	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0	0
DB03721	N-acetyl-alpha-neuraminic acid	8	2	2	0	1	1	6	0	36	14	14	0	0	3	63	0	2	0	11	184	0	0	0	5	1	6	18	2	2	0	0	0	6	18	3	1	0	0	0	0
DB03722	3,4-Dihydro-5-Methyl-Isoquinolinone	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	2	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
DB03723	2'-Deoxy-Thymidine-Beta-L-Rhamnose	0	1	3	0	0	4	16	0	12	0	0	0	0	0	3	0	1	0	4	28	0	0	0	1	1	0	10	0	1	0	0	0	5	17	5	0	0	0	0	0
DB03724	(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol	0	1	1	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03725	5'-Guanylylmethylenebisphosphonate	0	1	1	0	0	1	3	0	5	1	1	0	0	1	1	0	0	0	1	18	0	0	0	2	0	0	3	1	2	0	0	0	0	10	0	0	0	0	0	0
DB03726	Purine Riboside-5'-Monophosphate	1	1	1	0	0	1	1	0	2	1	1	0	0	0	4	0	0	0	0	7	0	0	0	2	0	0	1	1	2	0	0	0	0	2	0	0	0	0	0	0
DB03727	Coproporphyrin I	0	1	0	0	0	1	1	0	1	2	1	0	0	0	5	0	1	0	7	0	0	0	0	0	1	0	3	0	1	0	0	0	1	2	0	0	0	0	0	0
DB03728	p-Chlorobenzoic acid	1	1	1	0	0	1	2	0	1	1	1	0	0	1	2	0	0	0	2	9	1	1	0	2	0	1	4	2	4	0	0	0	2	5	1	1	0	0	0	0
DB03729	2-Amino-1H-benzimidazol-5-ol	1	1	1	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	1	3	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
DB03730	3,9-Dimethyladenine	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03731	S-2-(Boronoethyl)-L-Cysteine	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03732	Etheno-Nadp	0	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03733	Ethylene Dichloride	1	1	1	0	0	1	1	0	1	2	3	0	0	1	3	0	1	0	1	9	1	1	0	1	0	1	5	0	2	0	0	0	0	2	1	1	0	0	0	0
DB03734	Xylarohydroxamate	0	1	3	0	0	0	0	0	4	0	2	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
DB03735	9-(2-Deoxy-Beta-D-Ribofuranosyl)-6-Methylpurine	1	1	1	0	0	0	0	0	3	0	3	0	0	0	4	0	0	0	3	7	0	0	0	1	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0
DB03736	2-Cyclopropylmethylenepropanal	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03737	4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One	1	1	1	0	0	0	0	0	2	0	2	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DB03738	Pantothenoylaminoethenethiol	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03739	3-Hydroxyimino Quinic Acid	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	11	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0
DB03740	N-acetyl-alpha-D-glucosamine	9	3	11	0	1	7	11	0	25	27	25	0	0	6	105	1	5	0	18	231	2	0	0	10	3	10	17	0	5	0	1	0	9	61	6	4	0	0	0	0
DB03741	2-Methylbutanoic Acid	3	1	1	0	0	1	4	0	2	3	9	0	0	1	4	0	2	0	8	22	2	1	0	3	0	3	10	3	4	1	0	0	5	4	1	4	0	0	0	0
DB03742	Compound 4-D	3	1	1	0	0	0	0	0	4	0	3	0	0	0	1	0	0	0	7	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DB03744	Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate	1	1	1	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
DB03745	Arabinose-5-phosphate	1	2	3	0	0	3	8	0	3	0	7	0	0	2	11	0	0	0	3	23	0	0	0	3	0	0	5	1	2	0	0	0	0	17	4	0	0	0	0	0
DB03746	3-Amino-4,5-Dihydroxy-Cyclohex-1-Enecarboxylate	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB03747	3ar,5r,6s,7r,7ar-5-Hydroxymethyl-2-Methyl-5,6,7,7a-Tetrahydro-3ah-Pyrano[3,2-D]Thiazole-6,7-Diol	3	1	2	0	0	0	0	0	6	0	7	0	0	1	13	0	0	0	5	26	0	0	0	0	0	0	6	2	0	0	0	0	0	11	0	0	0	0	0	0
